bcookie,timestamp,ST_act_d1,ST_act_d2,ST_act_d3,ST_act_d4,ST_act_d5,ST_act_d6,ST_act_d7,ST_dwelltime_d1,ST_dwelltime_d2,ST_dwelltime_d3,ST_dwelltime_d4,ST_dwelltime_d5,ST_dwelltime_d6,ST_dwelltime_d7,ST_num_sessions_d1,ST_num_sessions_d2,ST_num_sessions_d3,ST_num_sessions_d4,ST_num_sessions_d5,ST_num_sessions_d6,ST_num_sessions_d7,ST_pageviews_d1,ST_pageviews_d2,ST_pageviews_d3,ST_pageviews_d4,ST_pageviews_d5,ST_pageviews_d6,ST_pageviews_d7,ST_cliks_d1,ST_cliks_d2,ST_cliks_d3,ST_cliks_d4,ST_cliks_d5,ST_cliks_d6,ST_cliks_d7,cluster
07o2gjd9ehvdb,1401749039,1,1,0,0,0,0,1,90,0,0,0,0,0,1977,1,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,80,engaged
07rcmit9l8g5h,1401760795,1,1,0,0,0,0,0,405,20,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,10,0,0,0,0,0,0,engaged
07rm4q59jdrf8,1401793319,1,0,0,0,0,0,0,116,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
07spag99ipo6l,1401920978,1,0,0,0,0,0,1,173,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,4,0,0,0,0,0,0,churned
07v18419d8lbr,1401721885,1,0,0,0,1,0,0,0,0,0,0,148,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,engaged
07vmj1l98804m,1401898242,1,0,0,0,0,1,1,238,0,0,0,0,941,220,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,engaged
080q12h9fd5er,1402156075,1,1,0,0,0,0,0,370,652,0,0,0,0,0,2,2,0,0,0,0,0,2,4,0,0,0,0,0,3,17,0,0,0,0,0,engaged
084age5655f5r,1402233450,1,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
084bs8l9opa4c,1401732583,1,1,1,1,1,1,1,653,602,595,68,310,103,1013,2,1,2,1,1,1,2,2,1,2,1,0,1,3,3,4,10,2,3,2,5,engaged
085dgfp8uis5f,1402064905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
087f5uh9ldg9u,1401848209,1,1,0,1,0,0,0,1435,0,0,558,0,0,0,1,1,0,1,0,0,0,2,1,0,1,0,0,0,5,0,0,2,0,0,0,churned
0898ds99ecnjh,1401763836,1,0,0,0,0,0,0,234,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0898nqp9a4eec,1401735026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
08cet9p93rih0,1401827269,1,1,0,0,0,0,1,225,45,0,0,0,0,17,2,1,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,churned
08elce99m5avf,1402167989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
08g2up99busuk,1401729255,1,0,0,0,0,0,0,169,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
08g79t19do2d5,1401667954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
08i8sd58u623h,1401744808,1,0,0,1,0,0,0,381,0,0,178,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,engaged
08j1aud7j3ste,1401769282,1,1,0,0,0,0,1,65,0,0,0,0,0,36,1,1,0,0,0,0,1,2,1,0,0,0,0,2,1,0,0,0,0,0,3,engaged
08k71sd9llqie,1401710360,1,0,0,0,0,0,0,279,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
08kchop9o7kk2,1402014328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
08m97bl9n5i98,1401794604,1,0,1,1,0,0,0,51,0,95,637,0,0,0,1,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,engaged
08pirgt8l3q9m,1401668001,1,1,1,1,1,1,1,881,257,62,209,197,109,380,5,2,1,2,3,1,2,5,2,1,2,3,1,2,10,2,1,2,3,12,31,engaged
08riadl9o043l,1402152486,1,0,0,0,0,0,1,170,0,0,0,0,0,40,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,engaged
08th0n196ub41,1401873734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
091ib9h9jjc5s,1401728313,1,1,0,0,1,0,0,43,148,0,0,172,0,0,2,1,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,engaged
091j4rp4tj7co,1401954711,1,0,1,0,0,0,0,0,0,305,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,engaged
0928pf19e1csg,1401812723,1,0,0,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
094fqf18ne0ai,1401919375,1,0,1,0,0,0,0,179,0,268,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,engaged
095aqd577v1f3,1402091502,1,0,0,0,1,0,0,161,0,0,0,305,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,engaged
096jidh7lp6tc,1401789138,1,0,1,0,1,0,1,1134,0,127,0,715,0,59,4,0,1,0,1,0,1,8,0,1,0,4,0,1,6,0,1,0,4,0,0,engaged
096o1k191bqnm,1402031687,1,0,1,0,0,0,0,537,0,489,0,0,0,0,2,0,1,0,0,0,0,3,0,2,0,0,0,0,3,0,22,0,0,0,0,engaged
098srj59ht2fc,1401892471,1,0,0,0,0,0,0,920,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
0999igd9gqqba,1401677564,1,0,1,1,0,1,0,0,0,476,519,0,121,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,engaged
099dnnh9jk4gg,1401939437,1,0,0,0,0,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
099tach9nvdo3,1401763968,1,0,0,0,1,0,0,176,0,0,0,925,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,engaged
09b6ifp9dl7vk,1401722633,1,1,1,0,0,0,1,2316,443,105,0,0,0,89,4,1,1,0,0,0,1,9,2,1,0,0,0,1,10,2,1,0,0,0,1,engaged
09c4jj18l6j82,1401818256,1,1,1,0,0,0,1,91,20,58,0,0,0,133,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,4,engaged
09f5b7d9o077d,1401756338,1,0,1,0,1,0,1,133,0,2359,0,321,0,66,2,0,2,0,1,0,1,2,0,5,0,2,0,1,2,3,0,1,0,0,6,engaged
09h1th997qpg4,1402167969,1,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
09h27bh9i653c,1401781832,1,0,1,0,0,0,0,17,0,207,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,engaged
09h3bph9ocg4o,1401731307,1,1,1,0,0,0,1,2094,408,99,0,0,0,440,3,4,2,0,0,0,1,5,5,2,0,0,0,2,11,8,2,0,0,0,38,engaged
09hkol98mrfie,1401730878,1,0,1,1,0,0,1,1251,0,111,721,0,0,787,2,0,1,1,0,0,1,8,0,2,5,0,0,3,8,0,0,1,0,0,3,engaged
09hrk619chgp4,1401738275,1,0,0,0,0,0,1,212,0,0,0,0,0,680,1,0,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,3,engaged
09jse557cqn6g,1401819551,1,1,1,1,0,0,0,7,189,222,42,0,0,0,1,1,1,2,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,engaged
09kro4h94ulv3,1401843442,1,1,0,1,0,0,0,120,159,0,169,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,engaged
09ktsc99n5s8r,1402094028,1,0,0,0,0,0,0,65,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
09mp79p99u8eu,1401791761,1,1,0,0,1,0,1,185,139,0,0,857,0,727,2,0,0,0,1,0,2,3,1,0,0,1,0,5,3,1,0,0,0,0,5,engaged
09u69ol9he637,1401885711,1,0,0,0,0,0,0,295,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
0a0l6up9iph1b,1401805524,1,0,0,0,0,0,1,974,0,0,0,0,0,142,2,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,0,0,0,0,1,engaged
0a3emjt89m2le,1402012760,1,0,0,0,0,0,0,184,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0a5hrk17n2ca8,1401855219,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0a6qdn19o07lp,1402022422,1,0,0,0,0,0,0,260,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,churned
0aafve19g7c5k,1401824273,1,0,0,0,0,0,0,1042,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
0abptfl7va49v,1402009466,1,0,1,1,0,0,1,882,0,711,2558,0,0,108,1,0,1,3,0,0,1,2,0,1,6,0,0,1,4,0,6,21,0,0,2,engaged
0ac7ejt94lnre,1401889625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
0acteeh9knp6j,1401975341,1,1,0,0,1,0,1,2580,683,0,0,74,0,119,1,1,0,0,1,0,1,3,2,0,0,1,0,1,2,1,0,0,1,0,1,engaged
0adbe9p9p4ugd,1402108454,1,0,0,0,0,0,0,688,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0ae04119k9m7f,1401673383,1,1,0,1,1,0,1,2959,166,0,0,2942,0,1324,1,2,0,1,1,0,1,5,2,0,1,11,0,1,17,0,0,0,9,0,0,engaged
0aedjrp9ofbs1,1402000583,1,0,0,0,0,0,0,413,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0afcopt9036dg,1401707875,1,1,0,1,1,0,1,322,2236,0,2036,0,0,629,1,2,0,2,1,0,1,6,16,0,17,1,0,5,3,44,0,39,0,0,15,engaged
0agmuhl6tivpt,1401754096,1,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0ahnnup9ovlv5,1402008207,1,0,0,0,1,0,0,310,0,0,0,324,0,0,2,0,0,0,1,0,0,3,0,0,0,2,0,0,6,0,0,0,4,0,0,engaged
0ahrlnd99sf2v,1402017137,1,0,1,1,0,0,0,696,0,328,111,0,0,0,3,0,2,1,0,0,0,4,0,4,1,0,0,0,3,0,3,0,0,0,0,engaged
0al8b659lpvdt,1401815143,1,0,0,1,0,0,1,10,0,0,0,0,0,2007,1,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,engaged
0aobc55893188,1402045070,1,0,0,0,0,0,1,35,0,0,0,0,0,86,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,engaged
0apsg859lq0bf,1401835157,1,1,0,0,0,1,0,42,57,0,0,0,344,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,engaged
0aqb78t6e4usa,1401830702,1,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0b2in3l9optp3,1401751736,1,1,0,0,0,0,0,451,188,0,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,4,2,0,0,0,0,0,engaged
0b62rlt9bjpd6,1401849025,1,0,0,1,0,0,0,303,0,0,32,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,engaged
0b9dqm59oor4p,1401804148,1,0,0,0,0,0,0,330,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,churned
0b9gidh94ro71,1401982366,1,1,0,0,0,0,1,70,6,0,0,0,0,1499,1,1,0,0,0,0,1,2,1,0,0,0,0,3,2,0,0,0,0,0,3,engaged
0bag9d19osbtp,1401828306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
0bb0bkd96r4cc,1402106655,1,1,0,0,0,1,0,0,140,0,0,0,88,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,engaged
0bdrnqt9gsde9,1401836660,1,0,0,0,0,0,0,567,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0be231p8p37n7,1401973065,1,1,1,1,1,1,1,164,349,91,197,165,85,184,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,5,1,engaged
0beoij59k7mab,1401983927,1,0,0,0,0,0,0,175,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0bgs07l9ep1ss,1401941052,1,0,0,0,1,0,0,26,0,0,0,51,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,engaged
0bi5drt95r8ia,1401717739,1,0,1,1,1,1,1,284,0,1128,423,245,84,294,2,0,2,3,1,1,2,3,0,5,4,2,1,2,3,0,2,5,1,1,4,engaged
0bikqnh9lptgm,1402074942,1,1,0,1,1,0,0,141,147,0,63,0,0,0,2,2,0,1,1,0,0,4,2,0,1,1,0,0,4,1,0,2,0,0,0,engaged
0bj8a0l96d8qo,1401675951,1,1,0,1,0,0,0,0,69,0,436,0,0,0,1,2,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,engaged
0bmhglh943a8f,1401980296,1,0,0,0,0,0,0,903,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
0bms0ol8p83m1,1402099795,1,1,0,0,0,0,0,93,86,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0bo8rqt90kl9g,1401828943,1,1,0,0,0,0,0,26,15,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0bs0hut9m3b9c,1401890190,1,0,0,0,0,0,1,121,0,0,0,0,0,240,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,engaged
0bs4jr19d3r1u,1401793743,1,0,0,1,1,0,1,4518,0,0,23,837,0,155,3,0,0,1,1,0,1,6,0,0,1,1,0,1,12,0,0,1,1,0,1,engaged
0bv6and8793rt,1402015534,1,0,0,0,0,0,0,79,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0bvn6j1847r7j,1402258754,1,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
0c2iv3t9l3a70,1401858209,1,0,0,0,0,0,0,169,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0c61uld9a52dg,1401744992,1,1,0,0,1,0,0,0,1213,0,0,106,0,0,1,3,0,0,1,0,0,1,6,0,0,1,0,0,2,0,0,0,0,0,0,engaged
0c63m819dka65,1401906066,1,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0c7if419ajilj,1401713281,1,0,1,1,1,0,0,475,0,0,553,221,0,0,1,0,1,3,2,0,0,2,0,1,3,2,0,0,9,0,0,0,0,0,0,engaged
0c8plkt5505cs,1401672363,1,0,0,1,1,0,0,0,0,0,640,424,0,0,1,0,0,2,1,0,0,1,0,0,2,1,0,0,4,0,0,0,0,0,0,engaged
0c8qg8p9ahed8,1402077214,1,0,0,0,0,0,0,458,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
0cahsoh9jffeo,1401860113,1,1,0,1,0,0,0,7514,1070,0,2494,0,0,0,4,2,0,2,0,0,0,55,8,0,27,0,0,0,65,11,0,50,0,0,0,engaged
0calkct9o9phq,1401679515,1,0,1,0,0,1,1,2884,0,85,0,0,0,887,4,0,2,0,0,2,2,12,0,2,0,0,2,3,6,0,1,0,0,0,3,engaged
0cathjp8eq210,1402159633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
0cb80p19dsokh,1402048294,1,0,0,0,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
0cc33hd90ifrj,1401708291,1,1,0,0,0,1,1,146,410,0,0,0,754,452,1,1,0,0,0,1,1,1,2,0,0,0,2,2,1,0,0,0,0,1,1,engaged
0cirkmt8va9i4,1402050837,1,1,0,0,0,0,0,182,129,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,0,0,engaged
0cksvad9p689b,1402151760,1,0,1,1,0,0,0,736,0,133,708,0,0,0,1,0,1,1,0,0,0,2,0,1,2,0,0,0,7,0,2,7,0,0,0,engaged
0cnhd4t97qem9,1401708719,1,1,1,1,1,0,0,0,390,48,179,34,0,0,1,2,1,3,1,0,0,1,2,0,5,1,0,0,6,3,3,0,0,0,0,engaged
0copt4h9h9sv6,1401744787,1,0,0,0,0,1,1,399,0,0,0,0,111,1753,1,0,0,0,0,1,2,2,0,0,0,0,1,3,3,0,0,0,0,1,16,engaged
0covel98g0tqd,1402043876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0cpvnf19editp,1401915274,1,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0cq28u99j22sa,1401938301,1,0,1,0,0,0,0,0,0,248,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,engaged
0cram959onc1i,1401744362,1,0,0,1,0,0,1,82,0,0,599,0,0,1233,1,0,0,1,0,0,1,1,0,0,2,0,0,2,3,0,0,2,0,0,4,engaged
0csj1lh91k5ap,1402087690,1,0,0,0,0,0,0,165,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0cu1okp9of4ej,1402111338,1,0,0,1,0,0,0,583,0,0,714,0,0,0,1,0,0,1,0,0,0,1,0,0,5,0,0,0,1,0,0,15,0,0,0,churned
0cvfn099mv96f,1401791623,1,1,1,1,1,0,0,2271,8,275,376,259,0,0,2,1,2,3,2,0,0,6,1,2,3,2,0,0,39,1,2,1,2,0,0,engaged
0d0qcrh8sf4vd,1402024918,1,0,0,0,0,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,engaged
0dbpnud9ok24d,1401895905,1,1,0,1,0,1,1,25,1327,0,119,0,3336,226,1,1,0,1,0,1,1,1,4,0,1,0,7,2,1,8,0,1,0,25,7,engaged
0dbsejh64jp4f,1401813020,1,0,0,0,0,0,0,147,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0dkh56d6ovbv0,1401831703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0dl628p96rn6d,1402024873,1,1,0,0,0,0,0,277,3719,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,2,4,0,0,0,0,0,engaged
0dn93hh9nurug,1401742469,1,1,0,0,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0dp901d7ugipk,1402004697,1,0,0,0,0,0,0,372,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,engaged
0dphrr588b8j6,1402069089,1,0,1,0,0,1,0,443,0,23,0,0,88,0,1,0,2,0,0,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,engaged
0dq0o858s237r,1402015693,1,0,0,0,1,1,1,161,0,0,0,1180,172,897,1,0,0,0,1,1,1,1,0,0,0,3,1,3,5,0,0,0,69,1,47,engaged
0dqnsg58uvjv2,1401714118,1,0,0,0,0,0,0,1290,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0dr0gmt9oiifi,1401833168,1,0,0,0,0,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0dsp67l8jcl36,1401897652,1,0,0,0,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0du12pp98lrmh,1401834471,1,1,0,1,1,1,1,122,242,0,463,70,48,91,1,2,0,2,1,1,1,1,2,0,2,1,1,1,6,0,2,1,0,0,0,engaged
0dued9p9b67lh,1401822266,1,0,1,0,0,1,1,104,0,159,0,0,227,665,2,0,2,0,0,2,3,4,0,4,0,0,2,7,2,0,0,13,5,0,0,engaged
0e09rqp9f05c4,1401728928,1,1,0,0,0,0,1,589,38,0,0,0,0,662,2,1,0,0,0,0,1,3,2,0,0,0,0,1,5,3,0,0,0,0,14,engaged
0e4egl17sne73,1401834993,1,0,0,0,0,0,0,303,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
0e6ue5d9it0c5,1401909987,1,0,0,1,0,0,0,267,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,0,7,0,0,0,0,0,0,engaged
0e7b02p9nuruc,1401743578,1,1,1,1,0,1,1,1055,4537,540,3475,0,2637,690,1,1,1,2,0,1,1,1,7,2,9,0,4,3,4,14,4,28,0,9,7,engaged
0ebp2t18qv5mi,1401721635,1,1,0,1,0,0,0,769,446,0,0,0,0,0,3,1,0,1,0,0,0,7,2,0,1,0,0,0,2,0,0,0,0,0,0,engaged
0ech2p99n1m6j,1401733576,1,0,0,0,0,0,1,492,0,0,0,0,0,744,1,0,0,0,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,3,engaged
0eeum398uh63f,1401844697,1,0,0,0,0,0,0,147,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0ega97l8udu37,1402157235,1,0,0,0,0,0,0,1060,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
0ehqchd9gfgn9,1401762592,1,1,1,1,1,1,1,1393,112,850,1066,380,185,222,5,1,2,4,2,3,1,11,2,3,6,2,3,1,34,0,2,1,3,1,0,engaged
0eprmcd9jdlid,1401716834,1,0,0,0,0,0,1,933,0,0,0,0,0,673,2,0,0,0,0,0,1,2,0,0,0,0,0,1,7,0,0,0,0,0,9,engaged
0erddvl9csifn,1402112055,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0eri80h7c3fb8,1402112440,1,0,0,0,0,0,1,37,0,0,0,0,0,117,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,engaged
0ev46qh8p7d5a,1402149687,1,0,0,0,0,0,0,94,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
0f3fms57ksvmb,1401678461,1,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
0f523ah8i52ji,1402007796,1,0,0,0,1,0,0,833,0,0,0,77,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,engaged
0f5n5h99aq02n,1401717021,1,0,0,1,0,1,1,240,0,0,2008,0,1137,2829,1,0,0,2,0,1,2,1,0,0,3,0,1,4,2,0,0,2,0,1,2,engaged
0f8bs0t7t7v3i,1401908117,1,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0fa7c0t9j0lc6,1401722425,1,0,1,0,0,0,0,231,0,476,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,4,0,1,0,0,0,0,engaged
0fdq7o59l4tar,1401676317,1,0,0,0,0,0,1,40,0,0,0,0,0,136,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,2,engaged
0feua058plrl7,1402101660,1,0,0,0,0,0,0,115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
0ffv1pd9kee19,1401816304,1,0,0,0,0,0,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
0fg65k97qh2t1,1401987815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
0fhe4kl96c2ls,1401755076,1,0,0,0,1,0,0,47,0,0,0,566,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,engaged
0fkn8ep9mppui,1401726883,1,1,1,0,0,0,1,4709,543,1998,0,0,0,136,3,2,2,0,0,0,1,14,10,6,0,0,0,2,5,7,1,0,0,0,0,engaged
0fksbfl85njbc,1401840034,1,1,0,1,1,0,0,142,127,0,394,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,engaged
0fmqe8t9p3mrv,1402176700,1,0,0,1,1,0,0,43,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,engaged
